symbol,asOfDate,TotalRevenue,StockholdersEquity,TotalAssets,capitalAdequacyRatio,ROE
1787.T,2021-03-31,13013554000.0,7453645000.0,11251866000.0,0.6624363461136135,0.12094391401790668
1787.T,2022-03-31,12909735000.0,7641856000.0,10860140000.0,0.7036609104486683,0.09994810161301129
1788.T,2020-06-30,5703442000.0,2524218000.0,4003979000.0,0.630427382361396,0.03844081612602398
1788.T,2021-06-30,7452017000.0,2664646000.0,4865674000.0,0.547641703903714,0.053706571154292164
1788.T,2022-06-30,6751722000.0,2833959000.0,4769155000.0,0.5942266502137171,0.06577441663764366
1789.T,2019-09-30,5518605000.0,2225213000.0,4024856000.0,0.5528677299262383,0.04881240582362228
1789.T,2020-09-30,5700318000.0,2348719000.0,4487367000.0,0.5234069332862679,0.06460968723802209
1789.T,2021-09-30,4900553000.0,2492875000.0,5063122000.0,0.4923592597610723,0.07026706112420399
1789.T,2022-09-30,6688406000.0,2670133000.0,6569889000.0,0.4064198040484398,0.07966794163436802
1793.T,2020-03-31,79060000000.0,64888000000.0,92515000000.0,0.701378154893801,0.035599802737023796
1793.T,2021-03-31,73360000000.0,67152000000.0,92530000000.0,0.7257321949637955,0.038554324517512506
1793.T,2022-03-31,71276000000.0,66933000000.0,90912000000.0,0.7362394403379092,0.026653519190832625
1793.T,2023-03-31,94477000000.0,65622000000.0,103137000000.0,0.6362605078681753,0.00786321660418762
1795.T,2019-09-30,9095870000.0,3870944000.0,8810262000.0,0.4393676374209984,0.09458958848280936
1795.T,2020-09-30,11409253000.0,4157547000.0,7639877000.0,0.5441903056816229,0.1004977213727229
1795.T,2021-09-30,7794170000.0,4372406000.0,7416210000.0,0.5895741895118936,0.07356498916157374
1795.T,2022-09-30,6959599000.0,4453227000.0,6544767000.0,0.6804255980388607,0.04298208916814705
1798.T,2020-03-31,39531836000.0,10080707000.0,29820984000.0,0.3380407232705668,0.08344563531109475
1798.T,2021-03-31,36841183000.0,10666008000.0,27443892000.0,0.3886477909182852,0.061186153244962876
1798.T,2022-03-31,38840350000.0,12096794000.0,27479840000.0,0.4402061292933292,0.13014291224600502
1798.T,2023-03-31,38975803000.0,12876475000.0,32398003000.0,0.39744656483919705,0.06991936846070061
1799.T,2020-03-31,47940352000.0,60943350000.0,69814191000.0,0.8729364206196989,0.04263538187513486
1799.T,2021-03-31,54952416000.0,64176445000.0,76208158000.0,0.8421204065842924,0.05802172432580209
1799.T,2022-03-31,42748374000.0,65403195000.0,73097861000.0,0.8947347310203783,0.039700094162066546
1799.T,2023-03-31,47367104000.0,66511892000.0,75548603000.0,0.8803854652348767,0.039744712118548665
1801.T,2020-03-31,1751329000000.0,750157000000.0,1889995000000.0,0.39690951563363924,0.16274859796016033
1801.T,2021-03-31,1480141000000.0,840843000000.0,1870622000000.0,0.449499150549924,0.11007286734860135
1801.T,2022-03-31,1543239000000.0,868886000000.0,1956200000000.0,0.44417033023208263,0.08221561861970385
1801.T,2023-03-31,1642712000000.0,829186000000.0,2016717000000.0,0.41115634965143844,0.05683163970448126
1802.T,2020-03-31,2073042000000.0,817890000000.0,2230297000000.0,0.36671797522930805,0.13827409553851985
1802.T,2021-03-31,1766892000000.0,931006000000.0,2272628000000.0,0.4096605339721239,0.10610028291976636
1802.T,2022-03-31,1922884000000.0,955690000000.0,2422085000000.0,0.39457327054996005,0.04094110014753738
1803.T,2020-03-31,1698292000000.0,730478000000.0,1904934000000.0,0.3834663038194499,0.1354962093314241
1803.T,2021-03-31,1456472000000.0,815288000000.0,1908674000000.0,0.42714890023126,0.09466102775951565
1803.T,2022-03-31,1482961000000.0,824496000000.0,2128356000000.0,0.38738632070950535,0.0579275096543828
1805.T,2020-03-31,134858000000.0,39464000000.0,121804000000.0,0.3239959278841417,0.1294597607946483
1805.T,2021-03-31,117295000000.0,41577000000.0,121598000000.0,0.3419217421339167,0.05895086225557399
1805.T,2022-03-31,117664000000.0,43863000000.0,114632000000.0,0.3826418452090167,0.07338759318788045
1805.T,2023-03-31,125941000000.0,45719000000.0,128055000000.0,0.35702627777127016,0.06644939740589252
1807.T,2020-03-31,36861426000.0,16165225000.0,31515637000.0,0.5129271224947793,0.06461741175888365
1807.T,2021-03-31,39918978000.0,17873987000.0,32378593000.0,0.5520309977644797,0.10319544262844099
1807.T,2022-03-31,37452224000.0,19030896000.0,32632900000.0,0.5831812679841509,0.0908175316600963
1807.T,2023-03-31,34656611000.0,19275586000.0,32276813000.0,0.5971960738502899,0.02317299199100873
1808.T,2020-03-31,846030000000.0,387677000000.0,799319000000.0,0.48500911400829955,0.1543836750697101
1808.T,2021-03-31,809439000000.0,394360000000.0,953659000000.0,0.4135230727125734,0.12237042296378943
1808.T,2022-03-31,909708000000.0,417662000000.0,1081907000000.0,0.38604242323970545,0.13046434676843954
1810.T,2020-03-31,94422948000.0,39124483000.0,68655471000.0,0.569866937479753,0.06540975889700575
1810.T,2021-03-31,87579716000.0,42527938000.0,74425239000.0,0.5714182254759034,0.05295422505553878
1810.T,2022-03-31,82468000000.0,42879000000.0,68428000000.0,0.626629449932776,0.04179201940343758
1810.T,2023-03-31,88664000000.0,44171000000.0,71022000000.0,0.6219340486046577,0.038532068551764734
1811.T,2020-03-31,132956000000.0,68332000000.0,172307000000.0,0.396571236223717,0.06529883509922145
1811.T,2021-03-31,105791000000.0,74605000000.0,153361000000.0,0.48646657233586116,0.04314724214194759
1811.T,2022-03-31,101902000000.0,74302000000.0,155098000000.0,0.4790648493210744,0.024386961320018302
1811.T,2023-03-31,107634000000.0,79221000000.0,155749000000.0,0.5086453203551868,0.02833844561416796
1812.T,2020-03-31,2010751000000.0,791786000000.0,2172108000000.0,0.36452423176011506,0.13039129259673699
1812.T,2021-03-31,1907176000000.0,874837000000.0,2164806000000.0,0.40411796715271486,0.11261755046940172
1812.T,2022-03-31,2079695000000.0,945704000000.0,2337741000000.0,0.4045375428672381,0.10983034860802111
1813.T,2020-03-31,71199000000.0,27421000000.0,52932000000.0,0.518042016171692,0.10127274716458189
1813.T,2021-03-31,72308000000.0,29310000000.0,54082000000.0,0.541954809363559,0.1020129648584101
1813.T,2022-03-31,66778000000.0,29954000000.0,51901000000.0,0.5771372420569931,0.06887227081525005
1813.T,2023-03-31,70466000000.0,31419000000.0,56128000000.0,0.5597740877993158,0.06893917693115631
1814.T,2020-03-31,65166000000.0,17632000000.0,41406000000.0,0.42583200502342655,0.10758847549909256
1814.T,2021-03-31,56489000000.0,19113000000.0,40533000000.0,0.4715417067574569,0.08386961753780149
1814.T,2022-03-31,69645000000.0,20628000000.0,48662000000.0,0.4239036619949858,0.08803567965871631
1814.T,2023-03-31,71834000000.0,21535000000.0,45625000000.0,0.472,0.06134200139308103
1815.T,2020-03-31,192841000000.0,59281000000.0,200137000000.0,0.2962021015604311,0.0836693038241595
1815.T,2021-03-31,182020000000.0,62585000000.0,185237000000.0,0.3378644655225468,0.07009666853079811
1815.T,2022-03-31,151551000000.0,63469000000.0,173079000000.0,0.36670537731325004,0.07414643369203863
1815.T,2023-03-31,160743000000.0,65076000000.0,183396000000.0,0.3548387096774194,0.03626528981498556
1820.T,2020-03-31,391620000000.0,196871000000.0,497045000000.0,0.3960828496413806,0.0950927256934744
1820.T,2021-03-31,336240000000.0,205981000000.0,472440000000.0,0.43599398865464395,0.08333778358198086
1820.T,2022-03-31,323753000000.0,151326000000.0,477613000000.0,0.3168381095154445,0.09980439580772636
1821.T,2020-03-31,472402000000.0,95705000000.0,353410000000.0,0.2708044480914519,0.16247844940180764
1821.T,2021-03-31,421619000000.0,102406000000.0,376826000000.0,0.2717593796606391,0.08537585688338574
1821.T,2022-03-31,403275000000.0,91388000000.0,394073000000.0,0.23190627117310753,-0.0768372215170482
1821.T,2023-03-31,458622000000.0,63618000000.0,410153000000.0,0.15510797190316783,-0.4040051557735232
1822.T,2020-03-31,162811000000.0,64454000000.0,152187000000.0,0.4235184345574852,0.10312781208303597
1822.T,2021-03-31,161697000000.0,73477000000.0,170899000000.0,0.4299440020128848,0.08522394762987057
1822.T,2022-03-31,156520000000.0,73646000000.0,169621000000.0,0.43417973010417343,0.08129429975830324
1822.T,2023-03-31,156050000000.0,72150000000.0,170359000000.0,0.42351739561749013,0.04038808038808039
1826.T,2020-03-31,36493000000.0,14019000000.0,28488000000.0,0.49210193765796123,0.08010557101077109
1826.T,2021-03-31,31688000000.0,14396000000.0,25199000000.0,0.5712925116076035,0.04522089469297027
1826.T,2022-03-31,26659000000.0,14554000000.0,25837000000.0,0.5633006928048923,0.02439191974714855
1826.T,2023-03-31,30120000000.0,15572000000.0,26781000000.0,0.5814570030992121,0.08508862060107886
1827.T,2020-03-31,116977000000.0,34249000000.0,81349000000.0,0.42101316549681006,0.08560833892960379
1827.T,2021-03-31,116045000000.0,35886000000.0,84467000000.0,0.4248523091858359,0.010282561444574486
1827.T,2022-03-31,96469000000.0,34425000000.0,82190000000.0,0.4188465750091252,-0.0463035584604212
1828.T,2020-03-31,37708621000.0,16272569000.0,30530265000.0,0.5329979612034157,0.11556466591108018
1828.T,2021-03-31,38123091000.0,17816351000.0,33307454000.0,0.5349058201806719,0.09845265172425038
1828.T,2022-03-31,42526149000.0,19367766000.0,35093983000.0,0.551882811363988,0.09670031122846073
1828.T,2023-03-31,42944179000.0,20967650000.0,37574079000.0,0.558034968734696,0.07899406943553522
1833.T,2020-03-31,226371000000.0,156522000000.0,294919000000.0,0.5307287763758862,0.06257906236822938
1833.T,2021-03-31,220712000000.0,169136000000.0,329005000000.0,0.5140833725931216,0.060809053069719045
1833.T,2022-03-31,242458000000.0,166956000000.0,332348000000.0,0.5023529553359731,0.07511559931958121
1835.T,2020-03-31,146034583000.0,88155940000.0,145349303000.0,0.6065109235508339,0.12089407701851969
1835.T,2021-03-31,132919793000.0,95415832000.0,141701057000.0,0.6733600582810049,0.10154967783543511
1835.T,2022-03-31,114718101000.0,97125173000.0,136669553000.0,0.7106569888320334,0.05483854324769131
1840.T,2019-10-31,30417147000.0,12417281000.0,21179815000.0,0.5862790114077956,0.014480142633479905
1840.T,2020-10-31,28739621000.0,11470508000.0,19473007000.0,0.5890465709789967,-0.06874150647905045
1840.T,2021-10-31,31051907000.0,11945777000.0,22198047000.0,0.5381454053142603,0.04000727621150135
1840.T,2022-10-31,34716654000.0,12093943000.0,21646174000.0,0.5587104215276104,0.019052760543025547
1841.T,2020-03-31,9000138000.0,11035756000.0,14281829000.0,0.7727130747749466,0.040820039877648616
1841.T,2021-03-31,7499914000.0,11034297000.0,13277474000.0,0.8310539339033916,0.0036698305293033167
1841.T,2022-03-31,8119988000.0,11102303000.0,14105288000.0,0.7871021846558539,0.0118283566932014
1841.T,2023-03-31,9225905000.0,11155505000.0,14617530000.0,0.7631593709744396,0.010698215813627442
1844.T,2019-07-31,5975867000.0,3865944000.0,8215378000.0,0.47057408679186763,0.04074373555333445
1844.T,2020-07-31,5187424000.0,4142896000.0,9145667000.0,0.4529900334223846,0.08143096037168203
1844.T,2021-07-31,4954535000.0,4303020000.0,8854145000.0,0.4859893304209497,0.056526811402224486
1844.T,2022-07-31,5244818000.0,4481718000.0,9538312000.0,0.4698648985271188,0.05687774197305587
1847.T,2020-03-31,86513000000.0,21879000000.0,52717000000.0,0.41502741051273784,0.13323278029160382
1847.T,2021-03-31,88623000000.0,24617000000.0,54028000000.0,0.4556341156437403,0.12840719827761304
1847.T,2022-03-31,83775000000.0,26796000000.0,57617000000.0,0.46507107277366055,0.11139722346618898
1847.T,2023-03-31,88058000000.0,27528000000.0,55714000000.0,0.4940948415120078,0.06204591688462656
1848.T,2020-03-31,27979000000.0,8196000000.0,24083000000.0,0.3403230494539717,0.07894094680331869
1848.T,2021-03-31,27693000000.0,9313000000.0,25046000000.0,0.37183582208735927,0.14248899387952324
1848.T,2022-03-31,27301000000.0,9829000000.0,27786000000.0,0.3537392931692219,0.07884830603316716
1848.T,2023-03-31,26843000000.0,9926000000.0,28791000000.0,0.34476051543885244,0.012391698569413662
1850.T,2020-03-31,40155000000.0,10425000000.0,33306000000.0,0.31300666546568184,0.04729016786570744
1850.T,2021-03-31,44819000000.0,11346000000.0,35999000000.0,0.3151754215394872,0.06107879428873612
1850.T,2022-03-31,37189000000.0,12670000000.0,32445000000.0,0.39050701186623515,0.10339384372533544
1850.T,2023-03-31,42400000000.0,14453000000.0,34856000000.0,0.4146488409456048,0.1311838372656196
1852.T,2020-03-31,141471000000.0,39123000000.0,103044000000.0,0.37967276115057647,0.10990977174552054
1852.T,2021-03-31,138933000000.0,41507000000.0,92176000000.0,0.45030159694497485,0.09969402751343147
1852.T,2022-03-31,135477000000.0,42197000000.0,90132000000.0,0.4681689078240802,0.08882148020001422
1853.T,2020-03-31,26693000000.0,12226000000.0,23711000000.0,0.5156256589768462,0.07614919025028627
1853.T,2021-03-31,28577000000.0,13145000000.0,23599000000.0,0.5570151277596508,0.100114111829593
1853.T,2022-03-31,31318000000.0,13966000000.0,25413000000.0,0.5495612481800654,0.08986109122153801
1853.T,2023-03-31,24619000000.0,14059000000.0,23777000000.0,0.5912856962610926,0.03720036986983427
1860.T,2020-03-31,518683000000.0,270860000000.0,634557000000.0,0.42684896707466785,0.09541829727534519
1860.T,2021-03-31,507134000000.0,310018000000.0,735789000000.0,0.42134090072017927,0.06365759407518273
1860.T,2022-03-31,501509000000.0,316572000000.0,761199000000.0,0.4158859903914745,0.05862805301795484
1861.T,2020-03-31,436151000000.0,148034000000.0,374841000000.0,0.3949247814406642,0.13136846940567706
1861.T,2021-03-31,450232000000.0,163834000000.0,379573000000.0,0.43162711784031005,0.1094095242745706
1861.T,2022-03-31,425216000000.0,169301000000.0,371096000000.0,0.45621887597818356,0.09362023851010921
1866.T,2020-03-31,61951868000.0,33770257000.0,56961966000.0,0.5928562402498537,0.0637493223696817
1866.T,2021-03-31,75265741000.0,35904323000.0,69649110000.0,0.5155029690975232,0.05025768066981795
1866.T,2022-03-31,60103000000.0,36982000000.0,65500000000.0,0.5646106870229007,0.047022875993726676
1867.T,2020-03-31,51938658000.0,21359153000.0,47741347000.0,0.4473931789147047,0.0671504155618905
1867.T,2021-03-31,48847473000.0,23024001000.0,45683278000.0,0.5039918764148229,0.07384919762642471
1867.T,2022-03-31,47678450000.0,24122895000.0,43632596000.0,0.5528640789560172,0.05972322144585051
1867.T,2023-03-31,48936079000.0,25049415000.0,46976285000.0,0.533235333530525,0.053928484956634715
1870.T,2020-03-31,90128000000.0,52041000000.0,107191000000.0,0.48549784963289827,0.09911415998923925
1870.T,2021-03-31,106614000000.0,54640000000.0,129837000000.0,0.42083535509908576,0.0602489019033675
1870.T,2022-03-31,93089000000.0,57532000000.0,116423000000.0,0.49416352438951067,0.08416185774873114
1870.T,2023-03-31,111110000000.0,60432000000.0,129987000000.0,0.4649080292644649,0.0745962404024358
1871.T,2020-03-31,105744000000.0,36731000000.0,88282000000.0,0.41606442989510883,0.08750102093599411
1871.T,2021-03-31,117219000000.0,42214000000.0,95423000000.0,0.4423881034970605,0.13246790164400435
1871.T,2022-03-31,109639000000.0,45531000000.0,93100000000.0,0.4890547798066595,0.09969032088027938
1871.T,2023-03-31,109327000000.0,47870000000.0,116082000000.0,0.4123809031546665,0.0791727595571339
1873.T,2019-10-31,48748000000.0,22561000000.0,42819000000.0,0.5268922674513651,0.11094366384468773
1873.T,2020-10-31,38932000000.0,22890000000.0,41379000000.0,0.5531791488436163,0.0345565749235474
1873.T,2021-10-31,37149000000.0,22058000000.0,43255000000.0,0.5099526066350711,0.07280805150058936
1873.T,2022-10-31,15494000000.0,22916000000.0,47540000000.0,0.48203618005889776,-0.031680921626810965
1878.T,2020-03-31,1586291000000.0,282998000000.0,880289000000.0,0.321483058404683,0.31936621460222336
1878.T,2021-03-31,1488914000000.0,304121000000.0,919454000000.0,0.3307626047632617,0.20480335129767427
1878.T,2022-03-31,1583002000000.0,361779000000.0,1005879000000.0,0.35966453221510736,0.192327360073415
1878.T,2023-03-31,1657625000000.0,401528000000.0,1061909000000.0,0.3781190290316779,0.17523310952162738
1879.T,2020-03-31,112542000000.0,73273000000.0,117031000000.0,0.6260990677683691,0.14383197084874375
1879.T,2021-03-31,101785000000.0,81900000000.0,126552000000.0,0.6471648018205954,0.11758241758241758
1879.T,2022-03-31,107091000000.0,91613000000.0,140177000000.0,0.6535522945989714,0.11784353748922097
1879.T,2023-03-31,113725000000.0,102428000000.0,156025000000.0,0.6564845377343375,0.11728238372320068
1882.T,2020-03-31,109123000000.0,42307000000.0,84027000000.0,0.5034929248931891,0.09728886472687735
1882.T,2021-03-31,111801000000.0,46737000000.0,87846000000.0,0.5320333310566218,0.10049853435179835
1882.T,2022-03-31,112118000000.0,49070000000.0,84691000000.0,0.5794004085440011,0.07568779294884859
1882.T,2023-03-31,118721000000.0,51342000000.0,87184000000.0,0.5888924573316204,0.06154805032916521
1884.T,2020-03-31,148698000000.0,85364000000.0,145974000000.0,0.5847890720265253,0.07956515627196477
1884.T,2021-03-31,157795000000.0,92101000000.0,152917000000.0,0.6022940549448393,0.08249638983290083
1884.T,2022-03-31,156379000000.0,94866000000.0,152194000000.0,0.6233228642390632,0.0597368920371893
1884.T,2023-03-31,155352000000.0,96763000000.0,151850000000.0,0.6372275271649654,0.05894815166954311
1885.T,2020-03-31,190278000000.0,68460000000.0,202657000000.0,0.33781216538288833,0.0731375985977213
1885.T,2021-03-31,189712000000.0,75446000000.0,204200000000.0,0.3694711067580803,0.09091270577631684
1885.T,2022-03-31,219814000000.0,86025000000.0,212916000000.0,0.40403257622724453,0.08584713746004069
1885.T,2023-03-31,213569000000.0,88627000000.0,226928000000.0,0.39055118804202216,0.0545544811400589
1887.T,2020-05-31,118529000000.0,68000000000.0,133937000000.0,0.5077013819930266,0.11698529411764706
1887.T,2021-05-31,117803000000.0,73829000000.0,148766000000.0,0.4962760308134923,0.10447114277587398
1887.T,2022-05-31,126790000000.0,79146000000.0,154724000000.0,0.5115302086295598,0.09335910848305663
1888.T,2020-03-31,107830000000.0,30387000000.0,85869000000.0,0.35387625336268036,0.09750880310659163
1888.T,2021-03-31,89821000000.0,32693000000.0,91474000000.0,0.35740210332990796,0.05542470865322852
1888.T,2022-03-31,89164000000.0,37093000000.0,81479000000.0,0.4552461370414463,0.12767907691478175
1888.T,2023-03-31,84004000000.0,41322000000.0,88326000000.0,0.4678350655526119,0.13169740090024684
1890.T,2020-03-31,174804000000.0,55951000000.0,135516000000.0,0.4128737566043862,0.1030544583653554
1890.T,2021-03-31,172975000000.0,64267000000.0,148953000000.0,0.43145824521829035,0.1427793424307965
1890.T,2022-03-31,152524000000.0,68116000000.0,135582000000.0,0.5023970733578204,0.08607375653297317
