ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
9160.T,ノバレーゼ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,,14099999744.0,17222000640.0,0.25833
9171.T,栗林商船,スタンダード（内国株式）,海運業,運輸・物流 ,20.0,0.0273,1.66,0.045300003,9083891712.0,49854001152.0,0.085260004
9173.T,東海汽船,スタンダード（内国株式）,海運業,運輸・物流 ,,,,0.0,5438491136.0,14106000384.0,0.040689997
9193.T,東京汽船,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,20.0,0.0325,2.68,,6176814080.0,11864999936.0,0.021440001
9201.T,日本航空,プライム（内国株式）,空運業,運輸・物流 ,40.0,0.0128,,0.3174,1362150817792.0,1375588974592.0,0.03983
9202.T,ＡＮＡホールディングス,プライム（内国株式）,空運業,運輸・物流 ,,,,0.0,1597250863104.0,1707483987968.0,0.107659996
9204.T,スカイマーク,グロース（内国株式）,空運業,運輸・物流 ,5.0,0.0039,,0.044699997,73843187712.0,84661002240.0,0.34478
9206.T,スターフライヤー,スタンダード（内国株式）,空運業,運輸・物流 ,,,,0.0,10297389056.0,32274999296.0,0.046869997
9211.T,エフ・コード,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,9285601280.0,459000000.0,
9212.T,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,7950778368.0,553000000.0,
9213.T,セイファート,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,64.0,0.0638,,0.2701,1324762368.0,2230000128.0,
9214.T,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,4100425984.0,1458000000.0,
9215.T,ＣａＳｙ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1702800000.0,1396000000.0,
9216.T,ビーウィズ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,96.0,0.0392,,0.4953,31117035520.0,34040999936.0,
9218.T,メンタルヘルステクノロジーズ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,11544892416.0,2406000128.0,
9219.T,ギックス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,15443457024.0,1596000000.0,
9220.T,エフビー介護サービス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,33.0,0.0325,,0.0473,2718816000.0,9619000320.0,0.17134
9221.T,フルハシＥＰＯ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.023599999,,0.2845,9525763072.0,8076000256.0,0.20737
9222.T,ｍａｎａｂｙ,PRO Market,サービス業,情報通信・サービスその他 ,,,,0.0,2042300032.0,658000000.0,-0.56831
9224.T,環境のミカタ,PRO Market,サービス業,情報通信・サービスその他 ,18000.0,3.1634,,,633297024.0,1886000000.0,
9225.T,ブリッジコンサルティンググループ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,10400409600.0,,
9226.T,アイガー,PRO Market,サービス業,情報通信・サービスその他 ,33.0,0.0275,,0.2641,1224000000.0,1148999936.0,0.013890001
9227.T,マイクロ波化学,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,29440135168.0,1215000064.0,0.06435
9229.T,サンウェルズ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.0029,,60.8308,108181954560.0,13715999744.0,0.25156
9232.T,パスコ,スタンダード（内国株式）,空運業,運輸・物流 ,50.0,0.026300002,,0.1582,26292391936.0,62016000000.0,0.1592
9233.T,アジア航測,スタンダード（内国株式）,空運業,運輸・物流 ,30.0,0.0318,1.86,0.21790001,17131230208.0,37555998720.0,0.10863
9240.T,デリバリーコンサルティング,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2272293120.0,2142000000.0,0.07837
9241.T,フューチャーリンクネットワーク,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1136901760.0,,
9242.T,メディア総研,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1933867264.0,,
9243.T,富士テクノホールディングス,PRO Market,サービス業,情報通信・サービスその他 ,12.0,0.024,,,403800000.0,2088000000.0,0.51786
9244.T,デジタリフト,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1517721600.0,3000999936.0,
9245.T,リベロ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5377871360.0,2590000128.0,0.0117
9246.T,プロジェクトカンパニー,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,17291186176.0,4919253504.0,
9247.T,ＴＲＥホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,40.0,0.0327,,0.3953,63941582848.0,90711998464.0,0.08101
9248.T,人・夢・技術グループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,120.0,0.0735,,0.32849997,14970974208.0,39010000896.0,0.083859995
9249.T,日本エコシステム,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,51.0,0.0291,,0.23719999,4635455488.0,7256000000.0,
9250.T,ＧＲＣＳ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,4505600000.0,2398000128.0,-0.32981
9251.T,ＡＢ＆Ｃｏｍｐａｎｙ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,56.14,0.047199998,,0.39790002,17835343872.0,15096999936.0,
9252.T,ラストワンマイル,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,9435300864.0,8673000448.0,
9253.T,スローガン,グロース（内国株式）,サービス業,情報通信・サービスその他 ,16.0,0.0226,,0.1558,1893158144.0,1471000064.0,0.10696
9254.T,ラバブルマーケティンググループ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2337813248.0,1652999936.0,0.09467
9256.T,サクシード,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3433499904.0,2939000064.0,0.14608
9257.T,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,グロース（外国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,15351839744.0,,
9258.T,ＣＳ－Ｃ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3989689600.0,,
9259.T,タカヨシ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,7610380288.0,6759000064.0,
9260.T,西本Ｗｉｓｍｅｔｔａｃホールディングス,プライム（内国株式）,卸売業,商社・卸売 ,150.0,0.0337,2.94,0.3006,65090400256.0,285968990208.0,0.10075
9262.T,シルバーライフ,プライム（内国株式）,小売業,小売 ,30.0,0.021,,0.0,14803948544.0,11969000448.0,0.08286
9263.T,ビジョナリーホールディングス,スタンダード（内国株式）,小売業,小売 ,,,,0.0,4634933760.0,26485000192.0,-0.20922
9264.T,ポエック,スタンダード（内国株式）,卸売業,商社・卸売 ,76.0,0.0537,22.59,,3312080640.0,6113999872.0,-0.0084
9265.T,ヤマシタヘルスケアホールディングス,スタンダード（内国株式）,卸売業,商社・卸売 ,128.0,0.062,3.16,1.9950999,5251294720.0,56234000384.0,0.01308
9267.T,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム（内国株式）,小売業,小売 ,25.0,0.0062,0.76,0.08140001,62254399488.0,165078007808.0,0.12603
9268.T,オプティマスグループ,スタンダード（内国株式）,卸売業,商社・卸売 ,55.0,0.0466,4.9,0.31219998,17168061440.0,54953000960.0,0.14874
9270.T,バリュエンスホールディングス,グロース（内国株式）,卸売業,商社・卸売 ,55.0,0.0228,1.77,0.2792,32955168768.0,70900998144.0,0.15623
9271.T,和心,グロース（内国株式）,小売業,小売 ,,,,0.0,1344112512.0,1088000000.0,
9272.T,ブティックス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,29232025600.0,3047000064.0,0.38704
9273.T,コーア商事ホールディングス,プライム（内国株式）,卸売業,商社・卸売 ,23.0,0.0356,1.97,0.1775,25672853504.0,21475999744.0,0.12722999
9274.T,ＫＰＰグループホールディングス,プライム（内国株式）,卸売業,商社・卸売 ,22.0,0.0348,3.18,0.082200006,45452533760.0,659656015872.0,0.25326002
9275.T,ナルミヤ・インターナショナル,スタンダード（内国株式）,小売業,小売 ,62.0,0.0629,,0.37759998,10112241664.0,34996998144.0,0.16160999
9278.T,ブックオフグループホールディングス,プライム（内国株式）,小売業,小売 ,45.0,0.0359,,0.1929,26081880064.0,99604996096.0,
9279.T,ギフトホールディングス,プライム（内国株式）,小売業,小売 ,22.5,0.0047,,0.207,46220546048.0,19853000704.0,0.26937
9301.T,三菱倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,100.0,0.028900001,2.05,0.26319999,270072250368.0,300594003968.0,0.07903
9302.T,三井倉庫ホールディングス,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,134.0,0.0381,,0.3009,86813753344.0,300835995648.0,0.19427
9303.T,住友倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,101.0,0.0425,3.17,0.3566,188316155904.0,223947997184.0,0.12581
9304.T,澁澤倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,100.0,0.0356,2.74,0.19559999,42382049280.0,78504001536.0,0.06834
9305.T,ヤマタネ,プライム（内国株式）,卸売業,商社・卸売 ,57.0,0.0334,3.54,0.2689,17652500480.0,51090001920.0,0.05293
9306.T,東陽倉庫,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,50.0,0.18120001,2.72,0.2892,10209050624.0,28167999488.0,0.05946
9307.T,杉村倉庫,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,10.0,0.0155,1.13,0.1532,10323977216.0,10552999936.0,0.04824
9308.T,乾汽船,スタンダード（内国株式）,海運業,運輸・物流 ,34.23,0.025899999,3.95,0.4676,32113459200.0,44266999808.0,0.30831
9310.T,日本トランスシティ,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,12.0,0.019,1.97,0.105500005,40566079488.0,134062997504.0,0.08564
9311.T,アサガミ,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,240.0,0.0537,3.11,0.1745,6430038528.0,41090998272.0,0.05381
9312.T,ケイヒン,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,63.0,0.0353,3.71,0.1195,11680914432.0,59820998656.0,0.1177
9313.T,丸八倉庫,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,32.0,0.0478,2.55,0.29709998,3996803328.0,4808999936.0,0.03049
9319.T,中央倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,34.0,0.0307,2.23,0.3,20502071296.0,25869000704.0,0.04103
9322.T,川西倉庫,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,20.0,0.019199999,1.1,0.13229999,7922623488.0,27107000320.0,0.07402
9324.T,安田倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,27.0,0.0272,2.19,0.3353,28732387328.0,59755999232.0,0.03013
9325.T,ファイズホールディングス,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,26.0,0.0216,,0.095699996,12702307328.0,23664001024.0,0.33176997
9326.T,関通,グロース（内国株式）,倉庫・運輸関連業,運輸・物流 ,20.0,0.0334,,0.1694,5674649600.0,10492999680.0,0.20986
9327.T,イー・ロジット,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,,,,0.0,1728457984.0,12824999936.0,-0.37855998
9335.T,テクノクリエイティブ,PRO Market,サービス業,情報通信・サービスその他 ,,,,0.0,2812000000.0,,
9336.T,大栄環境,プライム（内国株式）,サービス業,情報通信・サービスその他 ,34.0,0.0137,,0.3035,237026803712.0,67657998336.0,0.15222
9337.T,トリドリ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,8056833024.0,2054000000.0,-1.0453299
9338.T,ＩＮＦＯＲＩＣＨ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,21258528768.0,4389000192.0,-0.407
9339.T,コーチ・エィ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,40.0,0.0295,,0.0838,3091451648.0,3600000000.0,0.18516001
9340.T,アソインターナショナル,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,42.0,0.0648,,0.0,3123399936.0,3115000064.0,0.2458
9341.T,ＧＥＮＯＶＡ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,32610953216.0,6512999936.0,0.45629
9342.T,スマサポ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3487539968.0,,
9343.T,アイビス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.0139999995,,0.0,5098954752.0,,
9344.T,アクシスコンサルティング,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,9718785024.0,3512999936.0,0.46319
9345.T,ビズメイツ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3673499904.0,2836999936.0,0.3866
9346.T,ココルポート,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,11402985472.0,,
9347.T,日本管財ホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,54.0,0.0209,2.28,0.3447,101958328320.0,113044996096.0,0.091479994
9348.T,ｉｓｐａｃｅ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,122319732736.0,989000000.0,-3.5162702
9351.T,東洋埠頭,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,55.0,0.038900003,3.53,0.333,10411271168.0,38086000640.0,0.054580003
9353.T,櫻島埠頭,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,30.0,0.0164,1.0,0.1506,2726090752.0,3864999936.0,0.04024
9355.T,リンコーコーポレーション,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,30.0,0.019299999,,0.1184,4183915520.0,13441999872.0,0.04369
9360.T,鈴与シンワート,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,80.0,0.0456,1.6,0.4157,5118992896.0,15502999552.0,0.12966
9361.T,伏木海陸運送,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,60.0,0.0365,2.8,0.1691,4245943552.0,13009999872.0,0.07457
9362.T,兵機海運,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,100.0,0.0475,4.14,0.17639999,2437583872.0,18386999296.0,0.11858
9363.T,大運,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,20.0,0.052399997,2.41,0.3008,2102619776.0,6686876160.0,0.046469998
9364.T,上組,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,90.0,0.0279,2.31,0.4078,353282621440.0,274139004928.0,0.06647
9365.T,トレーディア,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,50.0,0.0381,2.33,0.0849,1885851008.0,19854999552.0,0.15008001
9366.T,サンリツ,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,58.0,0.0776,4.58,0.2932,4097401344.0,20334999552.0,0.100609995
9367.T,大東港運,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,22.0,0.0307,2.36,0.2192,6232027648.0,17130000384.0,0.096920006
9368.T,キムラユニティー,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,42.0,0.0317,3.05,0.3858,28803008512.0,59138998272.0,0.07982
9369.T,キユーソー流通システム,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,23.0,0.0239,2.62,0.42119998,23042252800.0,,
9376.T,ユーラシア旅行社,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1664176512.0,1276999936.0,-0.1009
9377.T,エージーピー,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,30.0,0.033299997,,0.8052,11721906176.0,11038999552.0,0.05503
9380.T,東海運,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流 ,5.0,0.0172,1.71,0.2208,8030304256.0,41466998784.0,0.01492
9381.T,エーアイテイー,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,80.0,0.0435,3.78,0.51,43345690624.0,69462999040.0,0.24677
9384.T,内外トランスライン,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,90.0,0.0354,2.69,0.1775,24887580672.0,44774998016.0,0.30226
9385.T,ショーエイコーポレーション,プライム（内国株式）,化学,素材・化学 ,40.0,0.066,2.65,,4589992448.0,20745000960.0,-0.44144002
9386.T,日本コンセプト,プライム（内国株式）,倉庫・運輸関連業,運輸・物流 ,50.0,0.028299998,2.16,0.1488,26584571904.0,22641000448.0,0.21289
9388.T,パパネッツ,PRO Market,倉庫・運輸関連業,運輸・物流 ,,,,,314122496.0,,
9399.T,ビート・ホールディングス・リミテッド,スタンダード（外国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,302800000.0,3614000.0,-1.09646
9401.T,ＴＢＳホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,44.0,0.016,1.84,0.20120001,443787214848.0,368129998848.0,0.0433
9404.T,日本テレビホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,54.0,0.0404,2.71,0.2776,341556133888.0,413978984448.0,0.04083
9405.T,朝日放送グループホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,16.0,0.0242,2.8,0.4935,27751647232.0,87027998720.0,0.01417
9408.T,ＢＳＮメディアホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,7.5,0.005,0.63,0.0469,8878371840.0,23119998976.0,0.061929997
9409.T,テレビ朝日ホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,40.0,0.023599999,2.37,0.2448,172420284416.0,304566009856.0,0.042740002
9412.T,スカパーＪＳＡＴホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,20.0,0.0345,3.93,0.36740002,166439895040.0,121139003392.0,0.06441
9413.T,テレビ東京ホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,80.0,0.0235,2.05,0.2867,92235046912.0,150962995200.0,0.07332
9414.T,日本ＢＳ放送,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,46.0,0.0495,2.15,0.24620001,16491596800.0,,
9416.T,ビジョン,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,83414892544.0,28224999424.0,0.19186
9417.T,スマートバリュー,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,8.0,0.0207,1.22,3.5088,3988715520.0,3880000000.0,-0.01091
9418.T,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,20.0,0.006,,0.1626,203110957056.0,257643003904.0,0.25015
9419.T,ワイヤレスゲート,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,2424256768.0,8530999808.0,0.02865
9421.T,エヌジェイホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,20.0,0.0306,,,3085731584.0,10033000448.0,-0.32813
9423.T,フォーバル・リアルストレート,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,4.8,0.049000002,1.74,0.4464,2380850944.0,1779000064.0,0.15722
9424.T,日本通信,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,40258535424.0,6073999872.0,0.57106
9425.T,日本テレホン,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,1489644032.0,7359000064.0,0.02533
9428.T,クロップス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,40.0,0.038599998,1.99,0.1549,9645365248.0,48379998208.0,0.13695
9432.T,日本電信電話,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,5.0,0.0295,3.43,0.3448,14298756677632.0,13136194174976.0,0.14074999
9433.T,ＫＤＤＩ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,140.0,0.0326,3.47,0.4353,9291533647872.0,5671761739776.0,0.13215
9434.T,ソフトバンク,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,86.0,0.055999998,,0.77480006,7250958090240.0,5911998889984.0,0.19908
9435.T,光通信,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,564.0,0.0271,2.24,0.2681,913342595072.0,643983998976.0,0.17329
9436.T,沖縄セルラー電話,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,90.0,0.0304,3.27,0.4301,155187806208.0,77297999872.0,0.11319
9438.T,エムティーアイ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,16.0,0.0275,2.57,,30475862016.0,27117000704.0,-0.08085
9439.T,エム・エイチ・グループ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2424833024.0,1892999936.0,0.07784
9441.T,ベルパーク,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,43.0,0.026500002,2.15,0.29209998,31246897152.0,105805996032.0,0.089090005
9444.T,トーシンホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,24.0,0.037,3.57,0.4706,4196550912.0,16940999680.0,0.117790006
9445.T,フォーバルテレコム,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,17.0,0.0484,4.74,0.7522,5798163968.0,24747999232.0,0.15747
9446.T,サカイホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,25.0,0.044099998,3.82,0.36119998,5923803648.0,14439999488.0,0.28047
9449.T,ＧＭＯインターネットグループ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,59.8,0.0218,1.65,0.4052,289491550208.0,255224004608.0,0.24180001
9450.T,ファイバーゲート,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,14.0,0.0099,,0.0646,29001121792.0,11651999744.0,0.38126
9465.T,Ｋｉｐｓ,PRO Market,情報・通信業,情報通信・サービスその他 ,1.0,0.0029,,0.0113,1347528192.0,161000000.0,-0.065689996
9466.T,アイドママーケティングコミュニケーション,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,9.0,0.033,3.33,3.321,3570566912.0,5954999808.0,-0.043569997
9467.T,アルファポリス,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,27017406464.0,9287999488.0,0.15799
9468.T,ＫＡＤＯＫＡＷＡ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,60.0,0.0175,1.31,0.33009997,471437148160.0,255429001216.0,0.0762
9470.T,学研ホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,25.0,0.028900001,1.77,0.5103,38235803648.0,157574004736.0,0.0446
9474.T,ゼンリン,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,27.0,0.0292,2.08,0.525,49585745920.0,58932998144.0,0.05645
9475.T,昭文社ホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,5453459968.0,5552999936.0,0.0028600001
9476.T,中央経済社ホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,20.0,0.045,2.1,0.2669,1652646912.0,3097999872.0,0.03344
9478.T,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,6.0,0.024400001,0.91,0.0645,4843861504.0,7335000064.0,0.14386
9479.T,インプレスホールディングス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,8.0,0.0339,2.02,0.4484,7612042752.0,15160999936.0,0.039809998
9501.T,東京電力ホールディングス,プライム（内国株式）,電気・ガス業,電力・ガス ,,,,0.0,825587859456.0,7798695919616.0,-0.03878
9502.T,中部電力,プライム（内国株式）,電気・ガス業,電力・ガス ,50.0,0.0291,3.44,0.98910004,1288089501696.0,3986680971264.0,0.01768
9503.T,関西電力,プライム（内国株式）,電気・ガス業,電力・ガス ,50.0,0.0276,4.04,2.524,1572556767232.0,3951883976704.0,0.01174
9504.T,中国電力,プライム（内国株式）,電気・ガス業,電力・ガス ,10.0,0.0101,,0.0,347965456384.0,1694601969664.0,-0.29247
9505.T,北陸電力,プライム（内国株式）,電気・ガス業,電力・ガス ,,,,0.0,158878859264.0,817600987136.0,-0.29461
9506.T,東北電力,プライム（内国株式）,電気・ガス業,電力・ガス ,,,,0.0,441760612352.0,3007204032512.0,-0.17467
9507.T,四国電力,プライム（内国株式）,電気・ガス業,電力・ガス ,30.0,0.0309,,0.0,199580418048.0,833203011584.0,-0.07405
9508.T,九州電力,プライム（内国株式）,電気・ガス業,電力・ガス ,40.0,0.0437,,0.0,428611469312.0,2221299990528.0,-0.08424
9509.T,北海道電力,プライム（内国株式）,電気・ガス業,電力・ガス ,,,,0.0,117950595072.0,888874008576.0,-0.08022001
9511.T,沖縄電力,プライム（内国株式）,電気・ガス業,電力・ガス ,,,,,62349144064.0,223516999680.0,-0.32859
9513.T,電源開発,プライム（内国株式）,電気・ガス業,電力・ガス ,90.0,0.0418,3.8,0.14479999,394890477568.0,1841922048000.0,0.11034001
9514.T,エフオン,プライム（内国株式）,電気・ガス業,電力・ガス ,8.0,0.0148,1.28,0.1518,11603141632.0,16113000448.0,0.06341
9517.T,イーレックス,プライム（内国株式）,電気・ガス業,電力・ガス ,44.0,0.0395,1.14,0.142,66824073216.0,296312012800.0,0.13843
9519.T,レノバ,プライム（内国株式）,電気・ガス業,電力・ガス ,,,,0.0,118471794688.0,33581000704.0,0.06834
9522.T,リニューアブル・ジャパン,グロース（内国株式）,電気・ガス業,電力・ガス ,,,,0.0,24787400704.0,19229999104.0,
9531.T,東京瓦斯,プライム（内国株式）,電気・ガス業,電力・ガス ,65.0,0.0207,2.43,0.1005,1335623680000.0,3289634045952.0,0.19785
9532.T,大阪瓦斯,プライム（内国株式）,電気・ガス業,電力・ガス ,65.0,0.030299999,2.49,0.4367,886229762048.0,2275112910848.0,0.04335
9533.T,東邦瓦斯,プライム（内国株式）,電気・ガス業,電力・ガス ,60.0,0.024600001,1.45,0.187,256229998592.0,706073001984.0,0.085880004
9534.T,北海道瓦斯,プライム（内国株式）,電気・ガス業,電力・ガス ,70.0,0.028900001,2.96,0.1242,40556634112.0,174840004608.0,0.15717
9535.T,広島ガス,プライム（内国株式）,電気・ガス業,電力・ガス ,12.0,0.0324,2.53,0.15720001,25297379328.0,95218999296.0,0.0805
9536.T,西部ガスホールディングス,プライム（内国株式）,電気・ガス業,電力・ガス ,70.0,0.034,3.03,0.19610001,74904813568.0,266319003648.0,0.15955
9537.T,北陸瓦斯,スタンダード（内国株式）,電気・ガス業,電力・ガス ,160.0,0.0514,2.74,0.90760005,14339971072.0,69633998848.0,0.0089300005
9539.T,京葉瓦斯,スタンダード（内国株式）,電気・ガス業,電力・ガス ,60.0,0.024,1.68,0.35729998,26827905024.0,126765998080.0,0.020599999
9543.T,静岡ガス,プライム（内国株式）,電気・ガス業,電力・ガス ,20.0,0.0187,1.73,0.0987,78747303936.0,232594997248.0,0.14846
9551.T,メタウォーター,プライム（内国株式）,電気・ガス業,電力・ガス ,44.0,0.0248,2.09,0.2927,74529996800.0,150716006400.0,0.10293999
9552.T,Ｍ＆Ａ総研ホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,202564042752.0,6032999936.0,
9553.T,マイクロアド,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,47867232256.0,13294999552.0,
9554.T,ＡＶｉＣ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5229614080.0,1414000000.0,
9556.T,ＩＮＴＬＯＯＰ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,23445506048.0,16768000000.0,
9557.T,エアークローゼット,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3703959296.0,,
