ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
2146.T,ＵＴグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,115195428864.0,170631004160.0,0.16
2148.T,アイティメディア,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,2.31,1.31,28.39,26040971264.0,8752000000.0,0.23
2150.T,ケアネット,グロース（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.66,0.59,15.24,40820899840.0,9630999552.0,0.19
2152.T,幼児活動研究会,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,44.0,3.58,1.7,22.01,13287197696.0,6304999936.0,0.11
2153.T,Ｅ・Ｊホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,93.0,5.94,2.95,24.57,24578324480.0,37914001408.0,0.11
2154.T,オープンアップグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,60.0,2.96,3.2,46.47,174730625024.0,149751005184.0,0.15
2156.T,セーラー広告,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,10.0,3.15,1.84,13.88,1205181952.0,2107000064.0,0.08
2157.T,コシダカホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.86,1.24,18.69,93925670912.0,47070998528.0,0.22
2158.T,ＦＲＯＮＴＥＯ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,28680390656.0,7215000064.0,-0.3
2160.T,ジーエヌアイグループ,グロース（内国株式）,医薬品,医薬品 ,0.0,0.0,0.0,0.0,58788286464.0,17691000832.0,-0.06
2162.T,ｎｍｓ　ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,14.0,3.42,1.69,18.45,6310457856.0,79032999936.0,0.19
2163.T,アルトナー,プライム（内国株式）,サービス業,情報通信・サービスその他 ,64.0,3.47,2.83,47.35,19784681472.0,9502999552.0,0.25
2164.T,地域新聞社,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,764579072.0,3032999936.0,-1.35
2168.T,パソナグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,65.0,3.91,1.31,22.54,65225043968.0,372500987904.0,0.16
2169.T,ＣＤＳ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,64.0,3.62,3.46,43.36,12030585856.0,9601000448.0,0.13
2170.T,リンクアンドモチベーション,プライム（内国株式）,サービス業,情報通信・サービスその他 ,11.2,2.65,1.27,47.54,46856040448.0,32836999168.0,0.21
2173.T,博展,グロース（内国株式）,サービス業,情報通信・サービスその他 ,25.0,3.63,0.0,21.54,5089785344.0,13943000064.0,0.3
2175.T,エス・エム・エス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,1.11,0.37,20.51,242938691584.0,45667000320.0,0.19
2179.T,成学社,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,18.0,2.54,1.19,22.38,3944798720.0,12670999552.0,0.14
2180.T,サニーサイドアップグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,3.92,0.93,35.35,10678566912.0,18097999872.0,0.13
2181.T,パーソルホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,86.0,3.3,1.46,68.07,582123782144.0,1223966982144.0,0.11
2183.T,リニカル,プライム（内国株式）,サービス業,情報通信・サービスその他 ,30.0,3.75,1.56,31.48,17707737088.0,12515999744.0,0.14
2185.T,シイエム・シイ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,70.0,4.55,2.25,14.76,20037869568.0,19726000128.0,0.14
2186.T,ソーバル,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,33.0,3.06,2.91,38.0,8504507904.0,8056000000.0,0.17
2193.T,クックパッド,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,14580914176.0,8977999872.0,-0.27
2195.T,アミタホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,7.0,0.94,0.0,11.08,13094165504.0,4704000000.0,0.27
2196.T,エスクリ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,5511468032.0,24128999424.0,0.03
2198.T,アイ・ケイ・ケイホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,24.0,4.05,0.0,21.19,17368909824.0,21379000320.0,0.17
2201.T,森永製菓,プライム（内国株式）,食料品,食品 ,205.0,4.5,1.8,47.9,209165500416.0,194372993024.0,0.08
2204.T,中村屋,プライム（内国株式）,食料品,食品 ,50.0,1.63,1.78,342.47,18298028032.0,35554312192.0,-0.0
2206.T,江崎グリコ,プライム（内国株式）,食料品,食品 ,80.0,2.18,1.57,49.38,235667505152.0,309576007680.0,0.04
2207.T,名糖産業,プライム（内国株式）,食料品,食品 ,26.0,1.6,1.48,62.7,27605538816.0,22727000064.0,0.02
2208.T,ブルボン,スタンダード（内国株式）,食料品,食品 ,27.0,1.27,1.15,56.97,51292094464.0,97382998016.0,0.02
2209.T,井村屋グループ,プライム（内国株式）,食料品,食品 ,56.0,2.52,1.1,22.74,29151819776.0,44685000704.0,0.09
2211.T,不二家,プライム（内国株式）,食料品,食品 ,60.0,2.48,0.89,24.24,62661697536.0,101796003840.0,0.06
2212.T,山崎製パン,プライム（内国株式）,食料品,食品 ,22.0,1.1,1.19,32.86,410159382528.0,1094121029632.0,0.04
2215.T,第一屋製パン,スタンダード（内国株式）,食料品,食品 ,0.0,0.0,0.0,0.0,2707147264.0,24877000704.0,-0.26
2216.T,カンロ,スタンダード（内国株式）,食料品,食品 ,42.0,2.22,2.49,32.11,26573770752.0,26640547840.0,0.13
2217.T,モロゾフ,プライム（内国株式）,食料品,食品 ,55.0,1.47,1.86,27.74,26282635264.0,33270999040.0,0.0
2220.T,亀田製菓,プライム（内国株式）,食料品,食品 ,82.0,1.93,1.11,61.26,90027401216.0,94991998976.0,0.03
2221.T,岩塚製菓,スタンダード（内国株式）,食料品,食品 ,78.0,1.53,0.68,5.22,28861732864.0,20386000896.0,0.06
2222.T,寿スピリッツ,プライム（内国株式）,食料品,食品 ,140.0,1.4,0.71,31.04,311814389760.0,50154999808.0,0.3
2224.T,コモ,スタンダード（内国株式）,食料品,食品 ,14.0,0.52,0.28,22.74,9461281792.0,7040000000.0,0.02
2226.T,湖池屋,スタンダード（内国株式）,食料品,食品 ,130.0,2.15,1.18,29.76,32270821376.0,44573999104.0,0.08
2229.T,カルビー,プライム（内国株式）,食料品,食品 ,108.0,3.97,1.72,45.15,340295712768.0,279314989056.0,0.08
2264.T,森永乳業,プライム（内国株式）,食料品,食品 ,90.0,1.9,1.37,24.15,212867317760.0,525603012608.0,0.08
2266.T,六甲バター,プライム（内国株式）,食料品,食品 ,40.0,3.08,1.43,0.0,25386999808.0,37752000512.0,0.14
2267.T,ヤクルト本社,プライム（内国株式）,食料品,食品 ,110.0,1.24,0.82,27.76,1374196334592.0,483071000576.0,0.11
2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,スタンダード（内国株式）,食料品,食品 ,40.0,0.98,0.71,25.17,39458926592.0,22695000064.0,0.0
2269.T,明治ホールディングス,プライム（内国株式）,食料品,食品 ,95.0,2.91,2.15,36.38,899235250176.0,1062157025280.0,0.1
2270.T,雪印メグミルク,プライム（内国株式）,食料品,食品 ,60.0,3.11,2.12,44.39,131101736960.0,584308031488.0,0.04
2281.T,プリマハム,プライム（内国株式）,食料品,食品 ,90.0,4.16,2.36,72.5,109798432768.0,430740013056.0,0.03
2282.T,日本ハム,プライム（内国株式）,食料品,食品 ,112.0,2.86,2.13,62.41,403558236160.0,1259791974400.0,0.04
2286.T,林兼産業,スタンダード（内国株式）,食料品,食品 ,15.0,3.05,2.56,39.66,4331695104.0,42544001024.0,0.03
2288.T,丸大食品,プライム（内国株式）,食料品,食品 ,20.0,1.35,1.86,0.0,37055508480.0,221979000832.0,-0.07
2291.T,福留ハム,スタンダード（内国株式）,食料品,食品 ,0.0,0.0,0.0,0.0,4908653568.0,24895000576.0,-0.42
2292.T,Ｓ　Ｆｏｏｄｓ,プライム（内国株式）,食料品,食品 ,84.0,2.71,2.01,23.33,99132145664.0,399207989248.0,0.1
2293.T,滝沢ハム,スタンダード（内国株式）,食料品,食品 ,40.0,1.33,0.0,0.0,6138060800.0,29457999872.0,-0.05
2294.T,柿安本店,プライム（内国株式）,食料品,食品 ,170.0,7.32,3.39,0.0,24494886912.0,37637148672.0,0.0
2296.T,伊藤ハム米久ホールディングス,プライム（内国株式）,食料品,食品 ,250.0,34.77,2.8,40.82,204430376960.0,922681999360.0,0.06
2300.T,きょくとう,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,6.0,1.25,1.61,0.0,2583249152.0,6907966976.0,0.07
2301.T,学情,プライム（内国株式）,サービス業,情報通信・サービスその他 ,48.0,2.53,2.75,39.01,26204192768.0,2568118016.0,0.03
2303.T,ドーン,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,29.0,1.4,0.56,12.93,6561584128.0,1376999936.0,0.15
2304.T,ＣＳＳホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,20.0,1.99,2.65,22.73,4899731968.0,12984000512.0,0.12
2305.T,スタジオアリス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,140.0,6.48,3.15,52.66,36821094400.0,38563999744.0,0.08
2307.T,クロスキャット,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,50.0,4.42,1.85,36.81,16845042688.0,13834999808.0,0.22
2309.T,シミックホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,90.0,4.69,1.82,6.13,32492806144.0,116575002624.0,0.29
2311.T,エプコ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,32.0,4.41,3.39,74.92,6505399296.0,4816000000.0,0.09
2315.T,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,7006154752.0,5274999808.0,-1.05
2317.T,システナ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,10.0,3.5,1.3,42.35,109645799424.0,74525999104.0,0.23
2321.T,ソフトフロントホールディングス,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,3588764416.0,763000000.0,-0.11
2323.T,ｆｏｎｆｕｎ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,1661113856.0,638000000.0,0.07
2325.T,ＮＪＳ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,80.0,2.98,2.94,42.97,25493792768.0,19683999744.0,0.07
2326.T,デジタルアーツ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,80.0,1.42,0.8,35.06,79562702848.0,10435999744.0,0.23
2327.T,日鉄ソリューションズ,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,80.0,2.02,1.79,31.19,355462742016.0,291687989248.0,0.11
2329.T,東北新社,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,38.0,3.78,2.68,27.25,45038395392.0,55921999872.0,0.04
2330.T,フォーサイド,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2603072000.0,5062000128.0,-0.04
2331.T,綜合警備保障,プライム（内国株式）,サービス業,情報通信・サービスその他 ,17.2,2.12,1.6,36.35,404381630464.0,492225986560.0,0.08
2332.T,クエスト,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,92.0,6.3,3.09,35.58,7659409920.0,14200999936.0,0.12
2334.T,イオレ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,5603613184.0,3564000000.0,0.06
2335.T,キューブシステム,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,30.0,2.5,2.2,36.96,18072150016.0,16325000192.0,0.12
2337.T,いちご,プライム（内国株式）,不動産業,不動産 ,16.0,5.63,2.16,39.12,130122637312.0,68093001728.0,0.09
2338.T,クオンタムソリューションズ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,10615900160.0,264000000.0,-1.36
2340.T,極楽湯ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,7914445312.0,12768000000.0,-4.41
2341.T,アルバイトタイムス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,6.0,4.23,0.0,176.47,3577416704.0,4044000000.0,0.01
2342.T,トランスジェニック,グロース（内国株式）,サービス業,情報通信・サービスその他 ,6.0,1.98,0.0,0.0,5141598720.0,11429000192.0,-0.07
2344.T,平安レイサービス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,29.0,3.63,3.13,32.44,9795079168.0,9669000192.0,0.05
2345.T,クシム,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,4636201472.0,1017000000.0,0.02
2349.T,エヌアイデイ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,27.0,1.71,1.53,12.06,17547005952.0,20448999424.0,0.13
2351.T,ＡＳＪ,グロース（内国株式）,情報・通信業,情報通信・サービスその他 ,4.0,0.8,0.25,25.32,3951686656.0,2752999936.0,0.02
2353.T,日本駐車場開発,プライム（内国株式）,不動産業,不動産 ,10.25,4.54,3.02,38.05,71648550912.0,31414999040.0,0.37
2354.T,ＹＥ　ＤＩＧＩＴＡＬ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,10.0,1.9,1.58,23.86,9774980096.0,17376999424.0,0.13
2359.T,コア,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,45.0,2.62,1.93,29.03,24533182464.0,22848000000.0,0.14
2370.T,メディネット,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,13977730048.0,998000000.0,-0.69
2371.T,カカクコム,プライム（内国株式）,サービス業,情報通信・サービスその他 ,46.0,2.26,1.55,50.49,410654375936.0,60820000768.0,0.34
2372.T,アイロムグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,50.0,2.58,1.89,23.8,23417065472.0,18350999552.0,0.23
2373.T,ケア２１,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,17.0,2.51,3.13,175.08,9042835456.0,39504998400.0,0.02
2374.T,セントケア・ホールディング,プライム（内国株式）,サービス業,情報通信・サービスその他 ,50.0,6.59,2.57,35.2,18919127040.0,52551000064.0,0.12
2375.T,ギグワークス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,18.0,6.79,1.43,113.15,5147199488.0,25894000640.0,0.04
2376.T,サイネックス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,30.0,4.53,2.04,25.61,3656402944.0,14293000192.0,0.04
2378.T,ルネサンス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,10.0,1.12,1.34,0.0,16942804992.0,40760000512.0,-0.11
2379.T,ディップ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,96.0,2.72,1.99,50.83,196338499584.0,49355001856.0,0.22
2384.T,ＳＢＳホールディングス,プライム（内国株式）,陸運業,運輸・物流 ,130.0,4.04,1.53,15.76,129479049216.0,466750996480.0,0.19
2385.T,総医研ホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,10.0,3.47,1.12,19.66,7455087104.0,8839999488.0,0.1
2388.T,ウェッジホールディングス,グロース（内国株式）,その他金融業,金融（除く銀行） ,0.0,0.0,0.0,0.0,5577630208.0,760000000.0,0.05
2389.T,デジタルホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,67.0,6.4,3.06,22.44,18432432128.0,15632000000.0,0.16
2391.T,プラネット,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,43.0,3.28,2.81,61.43,8699714560.0,3137999872.0,0.09
2393.T,日本ケアサプライ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,140.0,8.6,4.04,61.29,25342314496.0,25891999744.0,0.1
